transaction_date,bank_id,bank_name,total_volume,transaction_count,avg_transaction_value,unique_customers,avg_value_per_customer,data_quality_score,day_of_week,day_name,month,month_name,quarter,year,week_number,is_weekend,transfer_volume,deposit_volume,withdrawal_volume,payment_volume,volatility_score,market_segment
2025-05-18,BNK002,Community First Bank,20119.26,159,126.54,104,193.45,96.5,7,Sunday,5,May,Q2,2025,20,True,7041.74,5029.82,4023.85,4023.85,20.0,Medium
2025-05-18,BNK003,Metro Financial,28511.23,232,122.89,163,174.92,92.9,7,Sunday,5,May,Q2,2025,20,True,9978.93,7127.81,5702.25,5702.25,12.0,Large
2025-05-18,BNK004,Regional Trust Bank,17839.61,196,91.02,130,137.23,94.0,7,Sunday,5,May,Q2,2025,20,True,6243.86,4459.9,3567.92,3567.92,25.0,Medium
2025-05-18,BNK005,Digital Banking Corp,34191.38,293,116.69,185,184.82,98.9,7,Sunday,5,May,Q2,2025,20,True,8547.85,8547.85,6838.28,10257.41,18.0,Large
2025-05-18,BNK006,Heritage Bank,13378.36,102,131.16,63,212.35,97.7,7,Sunday,5,May,Q2,2025,20,True,4682.43,4682.43,2675.67,1337.84,10.0,Small
2025-05-18,BNK007,Innovation Bank,19630.32,175,112.17,130,151.0,93.3,7,Sunday,5,May,Q2,2025,20,True,6870.61,4907.58,3926.06,3926.06,22.0,Large
2025-05-19,BNK001,Premier Bank,101292.16,692,146.38,591,171.39,82.9,1,Monday,5,May,Q2,2025,21,False,35452.26,25323.04,20258.43,20258.43,15.0,Large
2025-05-19,BNK002,Community First Bank,101547.94,859,118.22,531,191.24,96.1,1,Monday,5,May,Q2,2025,21,False,35541.78,25386.98,20309.59,20309.59,20.0,Medium
2025-05-19,BNK003,Metro Financial,78828.77,577,136.62,425,185.48,92.4,1,Monday,5,May,Q2,2025,21,False,27590.07,19707.19,15765.75,15765.75,12.0,Large
2025-05-19,BNK004,Regional Trust Bank,50572.73,515,98.2,334,151.42,94.6,1,Monday,5,May,Q2,2025,21,False,17700.45,12643.18,10114.55,10114.55,25.0,Medium
2025-05-19,BNK005,Digital Banking Corp,121929.05,916,133.11,692,176.2,93.6,1,Monday,5,May,Q2,2025,21,False,30482.26,30482.26,24385.81,36578.71,18.0,Large
2025-05-19,BNK006,Heritage Bank,38558.11,345,111.76,308,125.19,98.2,1,Monday,5,May,Q2,2025,21,False,13495.34,13495.34,7711.62,3855.81,10.0,Small
2025-05-19,BNK007,Innovation Bank,89000.91,1086,81.95,672,132.44,90.5,1,Monday,5,May,Q2,2025,21,False,31150.32,22250.23,17800.18,17800.18,22.0,Large
2025-05-20,BNK001,Premier Bank,97292.8,1113,87.41,887,109.69,98.6,2,Tuesday,5,May,Q2,2025,21,False,34052.48,24323.2,19458.56,19458.56,15.0,Large
2025-05-20,BNK002,Community First Bank,122896.61,1152,106.68,959,128.15,99.7,2,Tuesday,5,May,Q2,2025,21,False,43013.81,30724.15,24579.32,24579.32,20.0,Medium
2025-05-20,BNK003,Metro Financial,91223.32,911,100.14,763,119.56,96.6,2,Tuesday,5,May,Q2,2025,21,False,31928.16,22805.83,18244.66,18244.66,12.0,Large
2025-05-20,BNK004,Regional Trust Bank,38425.83,308,124.76,258,148.94,95.2,2,Tuesday,5,May,Q2,2025,21,False,13449.04,9606.46,7685.17,7685.17,25.0,Medium
2025-05-20,BNK005,Digital Banking Corp,111343.54,1222,91.12,988,112.7,98.3,2,Tuesday,5,May,Q2,2025,21,False,27835.88,27835.88,22268.71,33403.06,18.0,Large
2025-05-20,BNK006,Heritage Bank,43411.09,424,102.38,363,119.59,99.2,2,Tuesday,5,May,Q2,2025,21,False,15193.88,15193.88,8682.22,4341.11,10.0,Small
2025-05-20,BNK007,Innovation Bank,74107.95,797,92.98,691,107.25,97.2,2,Tuesday,5,May,Q2,2025,21,False,25937.78,18526.99,14821.59,14821.59,22.0,Large
2025-05-21,BNK001,Premier Bank,93945.27,1036,90.68,758,123.94,96.9,3,Wednesday,5,May,Q2,2025,21,False,32880.85,23486.32,18789.05,18789.05,15.0,Large
2025-05-21,BNK002,Community First Bank,75363.29,510,147.77,369,204.24,99.9,3,Wednesday,5,May,Q2,2025,21,False,26377.15,18840.82,15072.66,15072.66,20.0,Medium
2025-05-21,BNK003,Metro Financial,105251.98,830,126.81,656,160.45,93.3,3,Wednesday,5,May,Q2,2025,21,False,36838.19,26313.0,21050.4,21050.4,12.0,Large
2025-05-21,BNK004,Regional Trust Bank,57192.84,626,91.36,377,151.71,96.5,3,Wednesday,5,May,Q2,2025,21,False,20017.49,14298.21,11438.57,11438.57,25.0,Medium
2025-05-21,BNK005,Digital Banking Corp,129517.45,1107,117.0,903,143.43,99.1,3,Wednesday,5,May,Q2,2025,21,False,32379.36,32379.36,25903.49,38855.24,18.0,Large
2025-05-21,BNK006,Heritage Bank,40777.54,437,93.31,374,109.03,98.6,3,Wednesday,5,May,Q2,2025,21,False,14272.14,14272.14,8155.51,4077.75,10.0,Small
2025-05-21,BNK007,Innovation Bank,73784.27,626,117.87,508,145.24,94.5,3,Wednesday,5,May,Q2,2025,21,False,25824.5,18446.07,14756.85,14756.85,22.0,Large
2025-05-22,BNK001,Premier Bank,119756.73,1067,112.24,754,158.83,96.0,4,Thursday,5,May,Q2,2025,21,False,41914.85,29939.18,23951.35,23951.35,15.0,Large
2025-05-22,BNK002,Community First Bank,73228.97,530,138.17,371,197.38,93.4,4,Thursday,5,May,Q2,2025,21,False,25630.14,18307.24,14645.79,14645.79,20.0,Medium
2025-05-22,BNK003,Metro Financial,99078.7,1138,87.06,764,129.68,93.1,4,Thursday,5,May,Q2,2025,21,False,34677.54,24769.67,19815.74,19815.74,12.0,Large
2025-05-22,BNK004,Regional Trust Bank,68201.0,653,104.44,480,142.09,98.0,4,Thursday,5,May,Q2,2025,21,False,23870.35,17050.25,13640.2,13640.2,25.0,Medium
2025-05-22,BNK005,Digital Banking Corp,134099.74,1281,104.68,1091,122.91,95.8,4,Thursday,5,May,Q2,2025,21,False,33524.93,33524.93,26819.95,40229.92,18.0,Large
2025-05-22,BNK006,Heritage Bank,46085.26,310,148.66,244,188.87,93.0,4,Thursday,5,May,Q2,2025,21,False,16129.84,16129.84,9217.05,4608.53,10.0,Small
2025-05-22,BNK007,Innovation Bank,59248.9,462,128.24,286,207.16,93.4,4,Thursday,5,May,Q2,2025,21,False,20737.11,14812.22,11849.78,11849.78,22.0,Large
2025-05-23,BNK001,Premier Bank,141378.23,1010,139.98,674,209.76,98.7,5,Friday,5,May,Q2,2025,21,False,49482.38,35344.56,28275.65,28275.65,15.0,Large
2025-05-23,BNK002,Community First Bank,105683.35,821,128.73,618,171.01,94.4,5,Friday,5,May,Q2,2025,21,False,36989.17,26420.84,21136.67,21136.67,20.0,Medium
2025-05-23,BNK003,Metro Financial,90556.1,954,94.92,581,155.86,94.4,5,Friday,5,May,Q2,2025,21,False,31694.64,22639.03,18111.22,18111.22,12.0,Large
2025-05-23,BNK004,Regional Trust Bank,81250.34,576,141.06,477,170.34,98.3,5,Friday,5,May,Q2,2025,21,False,28437.62,20312.59,16250.07,16250.07,25.0,Medium
2025-05-23,BNK005,Digital Banking Corp,136266.86,1076,126.64,729,186.92,99.3,5,Friday,5,May,Q2,2025,21,False,34066.72,34066.72,27253.37,40880.06,18.0,Large
2025-05-23,BNK006,Heritage Bank,51228.35,583,87.87,427,119.97,95.7,5,Friday,5,May,Q2,2025,21,False,17929.92,17929.92,10245.67,5122.84,10.0,Small
2025-05-23,BNK007,Innovation Bank,136125.51,968,140.63,739,184.2,95.0,5,Friday,5,May,Q2,2025,21,False,47643.93,34031.38,27225.1,27225.1,22.0,Large
2025-05-24,BNK001,Premier Bank,55182.05,418,132.01,365,151.18,89.6,6,Saturday,5,May,Q2,2025,21,True,19313.72,13795.51,11036.41,11036.41,15.0,Large
2025-05-24,BNK002,Community First Bank,44185.2,439,100.65,383,115.37,98.0,6,Saturday,5,May,Q2,2025,21,True,15464.82,11046.3,8837.04,8837.04,20.0,Medium
2025-05-24,BNK003,Metro Financial,59758.53,599,99.76,516,115.81,92.9,6,Saturday,5,May,Q2,2025,21,True,20915.49,14939.63,11951.71,11951.71,12.0,Large
2025-05-24,BNK004,Regional Trust Bank,31259.2,241,129.71,183,170.82,92.8,6,Saturday,5,May,Q2,2025,21,True,10940.72,7814.8,6251.84,6251.84,25.0,Medium
2025-05-24,BNK005,Digital Banking Corp,43603.82,357,122.14,246,177.25,94.4,6,Saturday,5,May,Q2,2025,21,True,10900.96,10900.96,8720.76,13081.15,18.0,Large
2025-05-24,BNK006,Heritage Bank,23288.96,176,132.32,108,215.64,99.2,6,Saturday,5,May,Q2,2025,21,True,8151.14,8151.14,4657.79,2328.9,10.0,Small
2025-05-24,BNK007,Innovation Bank,52522.98,432,121.58,374,140.44,76.3,6,Saturday,5,May,Q2,2025,21,True,18383.04,13130.75,10504.6,10504.6,22.0,Large
2025-05-25,BNK001,Premier Bank,34046.11,351,97.0,294,115.8,92.3,7,Sunday,5,May,Q2,2025,21,True,11916.14,8511.53,6809.22,6809.22,15.0,Large
2025-05-25,BNK002,Community First Bank,22815.23,270,84.5,229,99.63,96.8,7,Sunday,5,May,Q2,2025,21,True,7985.33,5703.81,4563.05,4563.05,20.0,Medium
2025-05-25,BNK003,Metro Financial,30764.49,349,88.15,219,140.48,99.3,7,Sunday,5,May,Q2,2025,21,True,10767.57,7691.12,6152.9,6152.9,12.0,Large
2025-05-25,BNK004,Regional Trust Bank,22388.39,158,141.7,121,185.03,96.1,7,Sunday,5,May,Q2,2025,21,True,7835.94,5597.1,4477.68,4477.68,25.0,Medium
2025-05-25,BNK005,Digital Banking Corp,35976.5,326,110.36,226,159.19,95.5,7,Sunday,5,May,Q2,2025,21,True,8994.12,8994.12,7195.3,10792.95,18.0,Large
2025-05-25,BNK006,Heritage Bank,12613.44,88,143.33,64,197.09,96.9,7,Sunday,5,May,Q2,2025,21,True,4414.71,4414.71,2522.69,1261.34,10.0,Small
2025-05-25,BNK007,Innovation Bank,31252.92,251,124.51,195,160.27,97.6,7,Sunday,5,May,Q2,2025,21,True,10938.52,7813.23,6250.58,6250.58,22.0,Large
2025-05-26,BNK001,Premier Bank,50565.75,579,87.33,414,122.14,86.1,1,Monday,5,May,Q2,2025,22,False,17698.01,12641.44,10113.15,10113.15,15.0,Large
2025-05-26,BNK002,Community First Bank,25485.26,173,147.31,134,190.19,97.9,1,Monday,5,May,Q2,2025,22,False,8919.84,6371.31,5097.05,5097.05,20.0,Medium
2025-05-26,BNK003,Metro Financial,57370.77,675,84.99,456,125.81,94.9,1,Monday,5,May,Q2,2025,22,False,20079.77,14342.69,11474.15,11474.15,12.0,Large
2025-05-26,BNK004,Regional Trust Bank,30802.82,272,113.25,166,185.56,93.1,1,Monday,5,May,Q2,2025,22,False,10780.99,7700.7,6160.56,6160.56,25.0,Medium
2025-05-26,BNK005,Digital Banking Corp,52820.07,563,93.82,440,120.05,94.2,1,Monday,5,May,Q2,2025,22,False,13205.02,13205.02,10564.01,15846.02,18.0,Large
2025-05-26,BNK006,Heritage Bank,15864.29,167,95.0,126,125.91,92.0,1,Monday,5,May,Q2,2025,22,False,5552.5,5552.5,3172.86,1586.43,10.0,Small
2025-05-26,BNK007,Innovation Bank,49543.42,412,120.25,310,159.82,94.3,1,Monday,5,May,Q2,2025,22,False,17340.2,12385.86,9908.68,9908.68,22.0,Large
2025-05-27,BNK001,Premier Bank,91337.05,628,145.44,451,202.52,85.5,2,Tuesday,5,May,Q2,2025,22,False,31967.97,22834.26,18267.41,18267.41,15.0,Large
2025-05-27,BNK002,Community First Bank,70214.19,607,115.67,523,134.25,95.9,2,Tuesday,5,May,Q2,2025,22,False,24574.97,17553.55,14042.84,14042.84,20.0,Medium
2025-05-27,BNK003,Metro Financial,81402.92,630,129.21,565,144.08,93.1,2,Tuesday,5,May,Q2,2025,22,False,28491.02,20350.73,16280.58,16280.58,12.0,Large
2025-05-27,BNK004,Regional Trust Bank,49373.9,450,109.72,325,151.92,99.3,2,Tuesday,5,May,Q2,2025,22,False,17280.86,12343.47,9874.78,9874.78,25.0,Medium
2025-05-27,BNK005,Digital Banking Corp,80028.46,615,130.13,481,166.38,94.5,2,Tuesday,5,May,Q2,2025,22,False,20007.11,20007.11,16005.69,24008.54,18.0,Large
2025-05-27,BNK006,Heritage Bank,38067.76,388,98.11,239,159.28,96.8,2,Tuesday,5,May,Q2,2025,22,False,13323.71,13323.71,7613.55,3806.78,10.0,Small
2025-05-27,BNK007,Innovation Bank,82583.56,644,128.24,408,202.41,95.1,2,Tuesday,5,May,Q2,2025,22,False,28904.24,20645.89,16516.71,16516.71,22.0,Large
2025-05-28,BNK001,Premier Bank,67722.77,765,88.53,555,122.02,98.0,3,Wednesday,5,May,Q2,2025,22,False,23702.97,16930.69,13544.55,13544.55,15.0,Large
2025-05-28,BNK002,Community First Bank,64212.7,755,85.05,471,136.33,94.8,3,Wednesday,5,May,Q2,2025,22,False,22474.45,16053.18,12842.54,12842.54,20.0,Medium
2025-05-28,BNK003,Metro Financial,91821.47,720,127.53,510,180.04,96.7,3,Wednesday,5,May,Q2,2025,22,False,32137.51,22955.37,18364.29,18364.29,12.0,Large
2025-05-28,BNK004,Regional Trust Bank,66629.11,825,80.76,652,102.19,99.3,3,Wednesday,5,May,Q2,2025,22,False,23320.19,16657.28,13325.82,13325.82,25.0,Medium
2025-05-28,BNK005,Digital Banking Corp,128872.11,986,130.7,627,205.54,99.2,3,Wednesday,5,May,Q2,2025,22,False,32218.03,32218.03,25774.42,38661.63,18.0,Large
2025-05-28,BNK006,Heritage Bank,41148.5,486,84.67,369,111.51,93.1,3,Wednesday,5,May,Q2,2025,22,False,14401.97,14401.97,8229.7,4114.85,10.0,Small
2025-05-28,BNK007,Innovation Bank,79415.15,789,100.65,588,135.06,96.6,3,Wednesday,5,May,Q2,2025,22,False,27795.3,19853.79,15883.03,15883.03,22.0,Large
2025-05-29,BNK001,Premier Bank,96878.25,1166,83.09,742,130.56,96.5,4,Thursday,5,May,Q2,2025,22,False,33907.39,24219.56,19375.65,19375.65,15.0,Large
2025-05-29,BNK002,Community First Bank,93985.62,747,125.82,637,147.54,97.5,4,Thursday,5,May,Q2,2025,22,False,32894.97,23496.4,18797.12,18797.12,20.0,Medium
2025-05-29,BNK003,Metro Financial,80645.31,732,110.17,586,137.62,94.2,4,Thursday,5,May,Q2,2025,22,False,28225.86,20161.33,16129.06,16129.06,12.0,Large
2025-05-29,BNK004,Regional Trust Bank,75008.73,674,111.29,565,132.76,98.6,4,Thursday,5,May,Q2,2025,22,False,26253.06,18752.18,15001.75,15001.75,25.0,Medium
2025-05-29,BNK005,Digital Banking Corp,96721.72,690,140.18,603,160.4,95.4,4,Thursday,5,May,Q2,2025,22,False,24180.43,24180.43,19344.34,29016.52,18.0,Large
2025-05-29,BNK006,Heritage Bank,43173.95,407,106.08,317,136.2,97.6,4,Thursday,5,May,Q2,2025,22,False,15110.88,15110.88,8634.79,4317.4,10.0,Small
2025-05-29,BNK007,Innovation Bank,49225.84,384,128.19,273,180.31,93.3,4,Thursday,5,May,Q2,2025,22,False,17229.04,12306.46,9845.17,9845.17,22.0,Large
2025-05-30,BNK001,Premier Bank,100097.32,703,142.39,494,202.63,93.2,5,Friday,5,May,Q2,2025,22,False,35034.06,25024.33,20019.46,20019.46,15.0,Large
2025-05-30,BNK002,Community First Bank,86131.42,1053,81.8,835,103.15,97.1,5,Friday,5,May,Q2,2025,22,False,30146.0,21532.86,17226.28,17226.28,20.0,Medium
2025-05-30,BNK003,Metro Financial,100714.3,926,108.76,642,156.88,97.4,5,Friday,5,May,Q2,2025,22,False,35250.01,25178.58,20142.86,20142.86,12.0,Large
2025-05-30,BNK004,Regional Trust Bank,68234.01,557,122.5,395,172.74,93.7,5,Friday,5,May,Q2,2025,22,False,23881.9,17058.5,13646.8,13646.8,25.0,Medium
2025-05-30,BNK005,Digital Banking Corp,131372.6,1024,128.29,657,199.96,95.9,5,Friday,5,May,Q2,2025,22,False,32843.15,32843.15,26274.52,39411.78,18.0,Large
2025-05-30,BNK006,Heritage Bank,49344.77,602,81.97,452,109.17,81.5,5,Friday,5,May,Q2,2025,22,False,17270.67,17270.67,9868.95,4934.48,10.0,Small
2025-05-30,BNK007,Innovation Bank,72807.17,891,81.71,736,98.92,95.7,5,Friday,5,May,Q2,2025,22,False,25482.51,18201.79,14561.43,14561.43,22.0,Large
2025-05-31,BNK001,Premier Bank,56743.7,566,100.25,492,115.33,92.9,6,Saturday,5,May,Q2,2025,22,True,19860.29,14185.92,11348.74,11348.74,15.0,Large
2025-05-31,BNK002,Community First Bank,44159.09,310,142.45,242,182.48,98.6,6,Saturday,5,May,Q2,2025,22,True,15455.68,11039.77,8831.82,8831.82,20.0,Medium
2025-05-31,BNK003,Metro Financial,55483.81,372,149.15,255,217.58,99.7,6,Saturday,5,May,Q2,2025,22,True,19419.33,13870.95,11096.76,11096.76,12.0,Large
2025-05-31,BNK004,Regional Trust Bank,22143.0,213,103.96,162,136.69,93.2,6,Saturday,5,May,Q2,2025,22,True,7750.05,5535.75,4428.6,4428.6,25.0,Medium
2025-05-31,BNK005,Digital Banking Corp,48343.03,407,118.78,310,155.95,98.1,6,Saturday,5,May,Q2,2025,22,True,12085.76,12085.76,9668.61,14502.91,18.0,Large
2025-05-31,BNK006,Heritage Bank,23474.03,232,101.18,157,149.52,93.6,6,Saturday,5,May,Q2,2025,22,True,8215.91,8215.91,4694.81,2347.4,10.0,Small
2025-05-31,BNK007,Innovation Bank,60964.73,725,84.09,509,119.77,94.2,6,Saturday,5,May,Q2,2025,22,True,21337.66,15241.18,12192.95,12192.95,22.0,Large
2025-06-01,BNK001,Premier Bank,27247.52,261,104.4,202,134.89,93.1,7,Sunday,6,June,Q2,2025,22,True,9536.63,6811.88,5449.5,5449.5,15.0,Large
2025-06-01,BNK002,Community First Bank,22250.51,200,111.25,157,141.72,95.9,7,Sunday,6,June,Q2,2025,22,True,7787.68,5562.63,4450.1,4450.1,20.0,Medium
2025-06-01,BNK003,Metro Financial,25151.07,209,120.34,164,153.36,93.6,7,Sunday,6,June,Q2,2025,22,True,8802.87,6287.77,5030.21,5030.21,12.0,Large
2025-06-01,BNK004,Regional Trust Bank,19842.83,184,107.84,112,177.17,84.2,7,Sunday,6,June,Q2,2025,22,True,6944.99,4960.71,3968.57,3968.57,25.0,Medium
2025-06-01,BNK005,Digital Banking Corp,31056.49,264,117.64,227,136.81,93.0,7,Sunday,6,June,Q2,2025,22,True,7764.12,7764.12,6211.3,9316.95,18.0,Large
2025-06-01,BNK006,Heritage Bank,11305.11,83,136.21,52,217.41,98.4,7,Sunday,6,June,Q2,2025,22,True,3956.79,3956.79,2261.02,1130.51,10.0,Small
2025-06-01,BNK007,Innovation Bank,24553.71,168,146.15,108,227.35,95.7,7,Sunday,6,June,Q2,2025,22,True,8593.8,6138.43,4910.74,4910.74,22.0,Large
2025-06-02,BNK001,Premier Bank,85010.26,571,148.88,425,200.02,85.0,1,Monday,6,June,Q2,2025,23,False,29753.59,21252.57,17002.05,17002.05,15.0,Large
2025-06-02,BNK002,Community First Bank,47951.24,508,94.39,420,114.17,95.1,1,Monday,6,June,Q2,2025,23,False,16782.93,11987.81,9590.25,9590.25,20.0,Medium
2025-06-02,BNK003,Metro Financial,72808.54,628,115.94,469,155.24,89.7,1,Monday,6,June,Q2,2025,23,False,25482.99,18202.14,14561.71,14561.71,12.0,Large
2025-06-02,BNK004,Regional Trust Bank,53258.93,386,137.98,320,166.43,96.6,1,Monday,6,June,Q2,2025,23,False,18640.63,13314.73,10651.79,10651.79,25.0,Medium
2025-06-02,BNK005,Digital Banking Corp,104088.57,708,147.02,467,222.89,92.9,1,Monday,6,June,Q2,2025,23,False,26022.14,26022.14,20817.71,31226.57,18.0,Large
2025-06-02,BNK006,Heritage Bank,35298.33,253,139.52,219,161.18,92.5,1,Monday,6,June,Q2,2025,23,False,12354.42,12354.42,7059.67,3529.83,10.0,Small
2025-06-02,BNK007,Innovation Bank,89958.92,634,141.89,465,193.46,96.1,1,Monday,6,June,Q2,2025,23,False,31485.62,22489.73,17991.78,17991.78,22.0,Large
2025-06-03,BNK001,Premier Bank,98854.66,1215,81.36,902,109.59,97.5,2,Tuesday,6,June,Q2,2025,23,False,34599.13,24713.67,19770.93,19770.93,15.0,Large
2025-06-03,BNK002,Community First Bank,70128.94,537,130.59,433,161.96,93.1,2,Tuesday,6,June,Q2,2025,23,False,24545.13,17532.23,14025.79,14025.79,20.0,Medium
2025-06-03,BNK003,Metro Financial,71555.5,524,136.56,358,199.88,93.7,2,Tuesday,6,June,Q2,2025,23,False,25044.42,17888.87,14311.1,14311.1,12.0,Large
2025-06-03,BNK004,Regional Trust Bank,35375.15,240,147.4,144,245.66,100.0,2,Tuesday,6,June,Q2,2025,23,False,12381.3,8843.79,7075.03,7075.03,25.0,Medium
2025-06-03,BNK005,Digital Banking Corp,115984.69,1152,100.68,696,166.64,97.9,2,Tuesday,6,June,Q2,2025,23,False,28996.17,28996.17,23196.94,34795.41,18.0,Large
2025-06-03,BNK006,Heritage Bank,37847.11,273,138.63,224,168.96,93.1,2,Tuesday,6,June,Q2,2025,23,False,13246.49,13246.49,7569.42,3784.71,10.0,Small
2025-06-03,BNK007,Innovation Bank,84678.49,671,126.2,556,152.3,98.8,2,Tuesday,6,June,Q2,2025,23,False,29637.47,21169.62,16935.7,16935.7,22.0,Large
2025-06-04,BNK001,Premier Bank,100182.93,814,123.07,510,196.44,95.9,3,Wednesday,6,June,Q2,2025,23,False,35064.03,25045.73,20036.59,20036.59,15.0,Large
2025-06-04,BNK002,Community First Bank,65298.6,601,108.65,372,175.53,94.8,3,Wednesday,6,June,Q2,2025,23,False,22854.51,16324.65,13059.72,13059.72,20.0,Medium
2025-06-04,BNK003,Metro Financial,73759.55,840,87.81,707,104.33,99.6,3,Wednesday,6,June,Q2,2025,23,False,25815.84,18439.89,14751.91,14751.91,12.0,Large
2025-06-04,BNK004,Regional Trust Bank,28436.2,333,85.39,249,114.2,98.4,3,Wednesday,6,June,Q2,2025,23,False,9952.67,7109.05,5687.24,5687.24,25.0,Medium
2025-06-04,BNK005,Digital Banking Corp,102800.89,793,129.64,487,211.09,92.6,3,Wednesday,6,June,Q2,2025,23,False,25700.22,25700.22,20560.18,30840.27,18.0,Large
2025-06-04,BNK006,Heritage Bank,30212.78,313,96.53,214,141.18,98.4,3,Wednesday,6,June,Q2,2025,23,False,10574.47,10574.47,6042.56,3021.28,10.0,Small
2025-06-04,BNK007,Innovation Bank,59918.44,413,145.08,297,201.75,99.2,3,Wednesday,6,June,Q2,2025,23,False,20971.45,14979.61,11983.69,11983.69,22.0,Large
2025-06-05,BNK001,Premier Bank,86429.05,901,95.93,713,121.22,99.8,4,Thursday,6,June,Q2,2025,23,False,30250.17,21607.26,17285.81,17285.81,15.0,Large
2025-06-05,BNK002,Community First Bank,40447.86,330,122.57,233,173.6,97.2,4,Thursday,6,June,Q2,2025,23,False,14156.75,10111.96,8089.57,8089.57,20.0,Medium
2025-06-05,BNK003,Metro Financial,51650.34,426,121.24,335,154.18,92.6,4,Thursday,6,June,Q2,2025,23,False,18077.62,12912.59,10330.07,10330.07,12.0,Large
2025-06-05,BNK004,Regional Trust Bank,56481.97,442,127.79,297,190.17,89.0,4,Thursday,6,June,Q2,2025,23,False,19768.69,14120.49,11296.39,11296.39,25.0,Medium
2025-06-05,BNK005,Digital Banking Corp,103215.89,886,116.5,569,181.4,79.6,4,Thursday,6,June,Q2,2025,23,False,25803.97,25803.97,20643.18,30964.77,18.0,Large
2025-06-05,BNK006,Heritage Bank,40930.95,356,114.97,243,168.44,93.1,4,Thursday,6,June,Q2,2025,23,False,14325.83,14325.83,8186.19,4093.1,10.0,Small
2025-06-05,BNK007,Innovation Bank,63698.44,481,132.43,334,190.71,92.0,4,Thursday,6,June,Q2,2025,23,False,22294.45,15924.61,12739.69,12739.69,22.0,Large
2025-06-06,BNK001,Premier Bank,110468.15,954,115.79,585,188.83,94.2,5,Friday,6,June,Q2,2025,23,False,38663.85,27617.04,22093.63,22093.63,15.0,Large
2025-06-06,BNK002,Community First Bank,75688.11,545,138.88,327,231.46,94.0,5,Friday,6,June,Q2,2025,23,False,26490.84,18922.03,15137.62,15137.62,20.0,Medium
2025-06-06,BNK003,Metro Financial,99010.14,750,132.01,521,190.04,92.8,5,Friday,6,June,Q2,2025,23,False,34653.55,24752.54,19802.03,19802.03,12.0,Large
2025-06-06,BNK004,Regional Trust Bank,42996.89,309,139.15,214,200.92,98.3,5,Friday,6,June,Q2,2025,23,False,15048.91,10749.22,8599.38,8599.38,25.0,Medium
2025-06-06,BNK005,Digital Banking Corp,101280.99,711,142.45,519,195.15,99.3,5,Friday,6,June,Q2,2025,23,False,25320.25,25320.25,20256.2,30384.3,18.0,Large
2025-06-06,BNK006,Heritage Bank,44886.81,520,86.32,419,107.13,96.0,5,Friday,6,June,Q2,2025,23,False,15710.38,15710.38,8977.36,4488.68,10.0,Small
2025-06-06,BNK007,Innovation Bank,84437.96,788,107.15,622,135.75,97.6,5,Friday,6,June,Q2,2025,23,False,29553.29,21109.49,16887.59,16887.59,22.0,Large
2025-06-07,BNK001,Premier Bank,61819.72,418,147.89,346,178.67,99.6,6,Saturday,6,June,Q2,2025,23,True,21636.9,15454.93,12363.94,12363.94,15.0,Large
2025-06-07,BNK002,Community First Bank,50512.66,391,129.19,269,187.78,92.8,6,Saturday,6,June,Q2,2025,23,True,17679.43,12628.16,10102.53,10102.53,20.0,Medium
2025-06-07,BNK003,Metro Financial,52191.18,625,83.51,442,118.08,99.7,6,Saturday,6,June,Q2,2025,23,True,18266.91,13047.79,10438.24,10438.24,12.0,Large
2025-06-07,BNK004,Regional Trust Bank,42151.46,366,115.17,267,157.87,95.7,6,Saturday,6,June,Q2,2025,23,True,14753.01,10537.87,8430.29,8430.29,25.0,Medium
2025-06-07,BNK005,Digital Banking Corp,53513.66,505,105.97,310,172.62,98.1,6,Saturday,6,June,Q2,2025,23,True,13378.42,13378.42,10702.73,16054.1,18.0,Large
2025-06-07,BNK006,Heritage Bank,18963.26,173,109.61,146,129.89,98.8,6,Saturday,6,June,Q2,2025,23,True,6637.14,6637.14,3792.65,1896.33,10.0,Small
2025-06-07,BNK007,Innovation Bank,49113.46,434,113.16,374,131.32,93.7,6,Saturday,6,June,Q2,2025,23,True,17189.71,12278.36,9822.69,9822.69,22.0,Large
2025-06-08,BNK001,Premier Bank,22387.73,175,127.93,136,164.62,94.4,7,Sunday,6,June,Q2,2025,23,True,7835.7,5596.93,4477.55,4477.55,15.0,Large
