transaction_date,bank_id,bank_name,total_volume,transaction_count,avg_transaction_value,unique_customers,avg_value_per_customer,data_quality_score,day_of_week,day_name,month,month_name,quarter,year,week_number,is_weekend,transfer_volume,deposit_volume,withdrawal_volume,payment_volume,volatility_score,market_segment,volume_7day_avg,volume_7day_std,anomaly_status,z_score
2025-05-06,BNK001,Premier Bank,92087.96,668,137.86,557,165.33,97.7,2,Tuesday,5,May,Q2,2025,19,False,32230.79,23021.99,18417.59,18417.59,15.0,Large,80358.07142857143,26231.717036723847,Normal,0.44716434517065645
2025-05-06,BNK002,Community First Bank,80425.15,974,82.57,672,119.68,94.1,2,Tuesday,5,May,Q2,2025,19,False,28148.8,20106.29,16085.03,16085.03,20.0,Medium,75094.09714285715,27700.31840863548,Normal,0.19245456960093665
2025-05-06,BNK003,Metro Financial,82393.69,565,145.83,432,190.73,94.4,2,Tuesday,5,May,Q2,2025,19,False,28837.79,20598.42,16478.74,16478.74,12.0,Large,78816.48142857142,28064.05454060136,Normal,0.1274658501768977
2025-05-06,BNK004,Regional Trust Bank,56416.79,523,107.87,383,147.3,96.8,2,Tuesday,5,May,Q2,2025,19,False,19745.88,14104.2,11283.36,11283.36,25.0,Medium,46944.80428571429,21885.379576664003,Normal,0.4327996999597634
2025-05-06,BNK005,Digital Banking Corp,126559.21,1102,114.85,989,127.97,98.8,2,Tuesday,5,May,Q2,2025,19,False,31639.8,31639.8,25311.84,37967.76,18.0,Large,91694.64571428571,39323.23772191699,Normal,0.8866147933256872
2025-05-06,BNK006,Heritage Bank,40125.07,424,94.63,372,107.86,92.9,2,Tuesday,5,May,Q2,2025,19,False,14043.77,14043.77,8025.01,4012.51,10.0,Small,34219.45428571429,12356.463674940682,Normal,0.4779373670043231
2025-05-06,BNK007,Innovation Bank,72280.87,510,141.73,438,165.02,98.4,2,Tuesday,5,May,Q2,2025,19,False,25298.3,18070.22,14456.17,14456.17,22.0,Large,74009.75714285715,29952.138951935045,Normal,0.05772165873133626
2025-05-07,BNK001,Premier Bank,117494.54,868,135.36,600,195.82,92.6,3,Wednesday,5,May,Q2,2025,19,False,41123.09,29373.64,23498.91,23498.91,15.0,Large,84510.78,29782.364905596398,Normal,1.107492977960324
2025-05-07,BNK002,Community First Bank,57181.31,444,128.79,312,183.27,99.8,3,Wednesday,5,May,Q2,2025,19,False,20013.46,14295.33,11436.26,11436.26,20.0,Medium,71912.93857142856,28386.92937685136,Normal,0.5189581576738531
2025-05-07,BNK003,Metro Financial,86187.43,690,124.91,584,147.58,93.1,3,Wednesday,5,May,Q2,2025,19,False,30165.6,21546.86,17237.49,17237.49,12.0,Large,77746.33142857142,27540.825083546682,Normal,0.30649403370530903
2025-05-07,BNK004,Regional Trust Bank,96973.16,726,133.57,473,205.02,96.0,3,Wednesday,5,May,Q2,2025,19,False,33940.61,24243.29,19394.63,19394.63,25.0,Medium,49151.29571428571,26288.771749206197,Moderate Anomaly,1.8190984630979687
2025-05-07,BNK005,Digital Banking Corp,104057.22,964,107.94,620,167.83,94.9,3,Wednesday,5,May,Q2,2025,19,False,26014.31,26014.31,20811.44,31217.17,18.0,Large,88804.95857142856,37215.92446386466,Normal,0.40983158817889476
2025-05-07,BNK006,Heritage Bank,42031.03,381,110.32,264,159.21,96.0,3,Wednesday,5,May,Q2,2025,19,False,14710.86,14710.86,8406.21,4203.1,10.0,Small,34146.51714285714,12300.53319173701,Normal,0.640989519254283
2025-05-07,BNK007,Innovation Bank,80950.2,730,110.89,461,175.6,97.1,3,Wednesday,5,May,Q2,2025,19,False,28332.57,20237.55,16190.04,16190.04,22.0,Large,70136.45857142856,26351.133185668026,Normal,0.41037102094921896
2025-05-08,BNK001,Premier Bank,108101.69,861,125.55,555,194.78,92.5,4,Thursday,5,May,Q2,2025,19,False,37835.59,27025.42,21620.34,21620.34,15.0,Large,87483.08142857144,31115.02704839117,Normal,0.6626575814754003
2025-05-08,BNK002,Community First Bank,55762.52,414,134.69,305,182.83,92.5,4,Thursday,5,May,Q2,2025,19,False,19516.88,13940.63,11152.5,11152.5,20.0,Medium,65646.12285714285,25989.047302650193,Normal,0.3802987751742246
2025-05-08,BNK003,Metro Financial,83912.59,948,88.52,655,128.11,92.8,4,Thursday,5,May,Q2,2025,19,False,29369.41,20978.15,16782.52,16782.52,12.0,Large,75318.69857142857,25856.591805300777,Normal,0.3323675252052988
2025-05-08,BNK004,Regional Trust Bank,53836.03,419,128.49,259,207.86,96.1,4,Thursday,5,May,Q2,2025,19,False,18842.61,13459.01,10767.21,10767.21,25.0,Medium,51248.384285714295,25941.799128184262,Normal,0.099748120841564
2025-05-08,BNK005,Digital Banking Corp,79620.89,643,123.83,487,163.49,95.4,4,Thursday,5,May,Q2,2025,19,False,19905.22,19905.22,15924.18,23886.27,18.0,Large,89119.21428571429,37112.92179545458,Normal,0.25593038290177417
2025-05-08,BNK006,Heritage Bank,43649.74,489,89.26,423,103.19,95.6,4,Thursday,5,May,Q2,2025,19,False,15277.41,15277.41,8729.95,4364.97,10.0,Small,34234.235714285714,12376.444925696362,Normal,0.7607600035584952
2025-05-08,BNK007,Innovation Bank,71074.9,652,109.01,553,128.53,88.1,4,Thursday,5,May,Q2,2025,19,False,24876.22,17768.73,14214.98,14214.98,22.0,Large,68154.44857142857,25561.249816292522,Normal,0.11425307641686418
2025-05-09,BNK001,Premier Bank,98921.25,1224,80.82,887,111.52,95.9,5,Friday,5,May,Q2,2025,19,False,34622.44,24730.31,19784.25,19784.25,15.0,Large,88825.14857142858,31418.986924678433,Normal,0.32133758649745997
2025-05-09,BNK002,Community First Bank,80167.6,682,117.55,453,176.97,92.1,5,Friday,5,May,Q2,2025,19,False,28058.66,20041.9,16033.52,16033.52,20.0,Medium,64494.36714285713,24980.47387349546,Normal,0.6274193570752209
2025-05-09,BNK003,Metro Financial,113077.78,1167,96.9,1041,108.62,98.4,5,Friday,5,May,Q2,2025,19,False,39577.22,28269.44,22615.56,22615.56,12.0,Large,77161.10571428572,28270.233075554253,Normal,1.2704767657813205
2025-05-09,BNK004,Regional Trust Bank,71724.42,818,87.68,625,114.76,95.6,5,Friday,5,May,Q2,2025,19,False,25103.55,17931.11,14344.88,14344.88,25.0,Medium,55289.38857142858,26713.947822013262,Normal,0.6152228617826512
2025-05-09,BNK005,Digital Banking Corp,145763.97,1047,139.22,659,221.19,95.9,5,Friday,5,May,Q2,2025,19,False,36440.99,36440.99,29152.79,43729.19,18.0,Large,90540.79428571428,39324.28148903077,Normal,1.4043022179487206
2025-05-09,BNK006,Heritage Bank,45872.25,348,131.82,258,177.8,95.0,5,Friday,5,May,Q2,2025,19,False,16055.29,16055.29,9174.45,4587.22,10.0,Small,34572.94142857143,12700.524882618603,Normal,0.889672566752916
2025-05-09,BNK007,Innovation Bank,77312.97,718,107.68,529,146.15,98.3,5,Friday,5,May,Q2,2025,19,False,27059.54,19328.24,15462.59,15462.59,22.0,Large,64060.898571428566,20236.074832546303,Normal,0.654873612507981
2025-05-10,BNK001,Premier Bank,53978.35,421,128.21,307,175.83,94.0,6,Saturday,5,May,Q2,2025,19,True,18892.42,13494.59,10795.67,10795.67,15.0,Large,87785.92142857144,32581.76680811137,Normal,1.0376224109539358
2025-05-10,BNK002,Community First Bank,54359.14,391,139.03,239,227.44,99.2,6,Saturday,5,May,Q2,2025,19,True,19025.7,13589.79,10871.83,10871.83,20.0,Medium,64353.561428571425,25043.340932187537,Normal,0.3990849885258665
2025-05-10,BNK003,Metro Financial,67979.36,538,126.36,467,145.57,97.1,6,Saturday,5,May,Q2,2025,19,True,23792.78,16994.84,13595.87,13595.87,12.0,Large,79436.70857142856,26497.583995497545,Normal,0.4323921974688481
2025-05-10,BNK004,Regional Trust Bank,30548.57,248,123.18,153,199.66,96.1,6,Saturday,5,May,Q2,2025,19,True,10692.0,7637.14,6109.71,6109.71,25.0,Medium,55376.530000000006,26618.29415515639,Normal,0.932740462453355
2025-05-10,BNK005,Digital Banking Corp,71464.47,616,116.01,495,144.37,92.3,6,Saturday,5,May,Q2,2025,19,True,17866.12,17866.12,14292.89,21439.34,18.0,Large,90847.94000000002,39138.81869887532,Normal,0.4952492345037744
2025-05-10,BNK006,Heritage Bank,22373.48,260,86.05,211,106.04,92.6,6,Saturday,5,May,Q2,2025,19,True,7830.72,7830.72,4474.7,2237.35,10.0,Small,34404.10857142857,12878.011744053543,Normal,0.9341992234930014
2025-05-10,BNK007,Innovation Bank,33774.35,323,104.56,268,126.02,97.3,6,Saturday,5,May,Q2,2025,19,True,11821.02,8443.59,6754.87,6754.87,22.0,Large,62224.50714285714,22534.39255788264,Normal,1.2625215909316863
2025-05-11,BNK001,Premier Bank,25627.74,275,93.19,179,143.17,92.8,7,Sunday,5,May,Q2,2025,19,True,8969.71,6406.93,5125.55,5125.55,15.0,Large,86959.20857142856,34279.66668065848,Moderate Anomaly,1.7891500854654878
2025-05-11,BNK002,Community First Bank,27835.67,282,98.71,170,163.74,92.7,7,Sunday,5,May,Q2,2025,19,True,9742.48,6958.92,5567.13,5567.13,20.0,Medium,65117.14,23593.723437842506,Moderate Anomaly,1.5801435537810624
2025-05-11,BNK003,Metro Financial,29329.41,198,148.13,136,215.66,98.2,7,Sunday,5,May,Q2,2025,19,True,10265.29,7332.35,5865.88,5865.88,12.0,Large,79629.38142857143,26062.400880082932,Moderate Anomaly,1.9299822629545622
2025-05-11,BNK004,Regional Trust Bank,11601.85,122,95.1,77,150.67,88.2,7,Sunday,5,May,Q2,2025,19,True,4060.65,2900.46,2320.37,2320.37,25.0,Medium,54805.89,27636.57114940816,Moderate Anomaly,1.563292340660908
2025-05-11,BNK005,Digital Banking Corp,41917.92,335,125.13,254,165.03,92.3,7,Sunday,5,May,Q2,2025,19,True,10479.48,10479.48,8383.58,12575.38,18.0,Large,93056.01857142858,35131.82308309871,Normal,1.4556061736525765
2025-05-11,BNK006,Heritage Bank,13746.74,103,133.46,86,159.85,97.3,7,Sunday,5,May,Q2,2025,19,True,4811.36,4811.36,2749.35,1374.67,10.0,Small,34775.58,12109.91956098801,Moderate Anomaly,1.736497083576361
2025-05-11,BNK007,Innovation Bank,33500.15,376,89.1,263,127.38,99.4,7,Sunday,5,May,Q2,2025,19,True,11725.05,8375.04,6700.03,6700.03,22.0,Large,63332.09285714285,20545.43614600146,Normal,1.4519985190457358
2025-05-12,BNK001,Premier Bank,91078.36,826,110.26,604,150.79,96.9,1,Monday,5,May,Q2,2025,20,False,31877.42,22769.59,18215.67,18215.67,15.0,Large,83898.55571428571,32530.71835232501,Normal,0.22070844572053963
2025-05-12,BNK002,Community First Bank,55780.53,382,146.02,256,217.89,93.0,1,Monday,5,May,Q2,2025,20,False,19523.19,13945.13,11156.11,11156.11,20.0,Medium,58787.41714285714,17905.748355487845,Normal,0.16792859383258213
2025-05-12,BNK003,Metro Financial,92273.08,736,125.37,504,183.08,98.5,1,Monday,5,May,Q2,2025,20,False,32295.58,23068.27,18454.62,18454.62,12.0,Large,79307.62,25860.97178907114,Normal,0.5013523894519392
2025-05-12,BNK004,Regional Trust Bank,57531.55,410,140.32,350,164.38,99.4,1,Monday,5,May,Q2,2025,20,False,20136.04,14382.89,11506.31,11506.31,25.0,Medium,54090.33857142857,27467.26146783501,Normal,0.1252841107804357
2025-05-12,BNK005,Digital Banking Corp,126583.74,1127,112.32,960,131.86,97.8,1,Monday,5,May,Q2,2025,20,False,31645.94,31645.94,25316.75,37975.12,18.0,Large,99423.91714285713,36796.01057676485,Normal,0.7381186827436443
2025-05-12,BNK006,Heritage Bank,36745.42,273,134.6,217,169.33,93.4,1,Monday,5,May,Q2,2025,20,False,12860.9,12860.9,7349.08,3674.54,10.0,Small,34934.81857142857,12130.350132895901,Normal,0.14926209126159642
2025-05-12,BNK007,Innovation Bank,85742.43,588,145.82,360,238.17,93.3,1,Monday,5,May,Q2,2025,20,False,30009.85,21435.61,17148.49,17148.49,22.0,Large,64947.98142857142,21959.981849397795,Normal,0.9469246702496168
2025-05-13,BNK001,Premier Bank,180818.41,2026,89.25,1656,109.19,98.5,2,Tuesday,5,May,Q2,2025,20,False,63286.45,45204.6,36163.68,36163.68,15.0,Large,96574.33428571429,49246.23521071733,Moderate Anomaly,1.7106703761986644
2025-05-13,BNK002,Community First Bank,135822.93,978,138.88,801,169.57,96.3,2,Tuesday,5,May,Q2,2025,20,False,47538.03,33955.73,27164.59,27164.59,20.0,Medium,66701.38571428572,34038.10955664098,Moderate Anomaly,2.030710435627832
2025-05-13,BNK003,Metro Financial,132996.76,1096,121.35,824,161.4,94.4,2,Tuesday,5,May,Q2,2025,20,False,46548.87,33249.19,26599.35,26599.35,12.0,Large,86536.62999999999,32964.44801622096,Normal,1.4094011213880537
2025-05-13,BNK004,Regional Trust Bank,156907.13,1111,141.23,878,178.71,98.1,2,Tuesday,5,May,Q2,2025,20,False,54917.49,39226.78,31381.43,31381.43,25.0,Medium,68446.10142857142,47696.90319821208,Moderate Anomaly,1.8546493092814578
2025-05-13,BNK005,Digital Banking Corp,220223.28,2414,91.23,1782,123.58,92.1,2,Tuesday,5,May,Q2,2025,20,False,55055.82,55055.82,44044.66,66066.98,18.0,Large,112804.49857142857,58774.37168085352,Moderate Anomaly,1.8276466146139072
2025-05-13,BNK006,Heritage Bank,77964.87,521,149.64,328,237.7,95.2,2,Tuesday,5,May,Q2,2025,20,False,27287.71,27287.71,15592.97,7796.49,10.0,Small,40340.50428571428,20424.53147501051,Moderate Anomaly,1.8421164647188732
2025-05-13,BNK007,Innovation Bank,114641.73,842,136.15,556,206.19,96.4,2,Tuesday,5,May,Q2,2025,20,False,40124.61,28660.43,22928.35,22928.35,22.0,Large,70999.53285714285,29019.514372189118,Moderate Anomaly,1.5038913671374765
2025-05-14,BNK001,Premier Bank,110797.56,1189,93.19,840,131.9,98.3,3,Wednesday,5,May,Q2,2025,20,False,38779.15,27699.39,22159.51,22159.51,15.0,Large,95617.62285714287,48835.41774822918,Normal,0.3108386872232207
2025-05-14,BNK002,Community First Bank,96697.56,813,118.94,489,197.75,98.1,3,Wednesday,5,May,Q2,2025,20,False,33844.15,24174.39,19339.51,19339.51,20.0,Medium,72346.56428571428,35443.898759375974,Normal,0.687029265025314
2025-05-14,BNK003,Metro Financial,74341.55,822,90.44,568,130.88,91.9,3,Wednesday,5,May,Q2,2025,20,False,26019.54,18585.39,14868.31,14868.31,12.0,Large,84844.36142857143,33287.83717622772,Normal,0.3155149844361753
2025-05-14,BNK004,Regional Trust Bank,43405.38,410,105.87,301,144.2,97.8,3,Wednesday,5,May,Q2,2025,20,False,15191.88,10851.34,8681.08,8681.08,25.0,Medium,60793.561428571425,46642.76029560944,Normal,0.372794862876248
2025-05-14,BNK005,Digital Banking Corp,114448.76,1065,107.46,770,148.63,97.6,3,Wednesday,5,May,Q2,2025,20,False,28612.19,28612.19,22889.75,34334.63,18.0,Large,114289.00428571428,58647.709548347215,Normal,0.0027239889761426065
2025-05-14,BNK006,Heritage Bank,43730.36,545,80.24,428,102.17,94.8,3,Wednesday,5,May,Q2,2025,20,False,15305.63,15305.63,8746.07,4373.04,10.0,Small,40583.26571428571,20458.0449890207,Normal,0.15383162405807843
2025-05-14,BNK007,Innovation Bank,70287.3,562,125.07,348,201.97,96.6,3,Wednesday,5,May,Q2,2025,20,False,24600.55,17571.82,14057.46,14057.46,22.0,Large,69476.26142857144,28688.099433171723,Normal,0.02827090631492901
2025-05-15,BNK001,Premier Bank,138372.99,1159,119.39,890,155.48,96.8,4,Thursday,5,May,Q2,2025,20,False,48430.55,34593.25,27674.6,27674.6,15.0,Large,99942.09428571428,51398.2008034681,Normal,0.7477089686706034
2025-05-15,BNK002,Community First Bank,90360.94,913,98.97,773,116.9,96.0,4,Thursday,5,May,Q2,2025,20,False,31626.33,22590.23,18072.19,18072.19,20.0,Medium,77289.19571428571,35157.02804329779,Normal,0.3718102755902952
2025-05-15,BNK003,Metro Financial,96399.29,1128,85.46,696,138.5,94.7,4,Thursday,5,May,Q2,2025,20,False,33739.75,24099.82,19279.86,19279.86,12.0,Large,86628.17571428571,33563.01249312149,Normal,0.2911274513191212
2025-05-15,BNK004,Regional Trust Bank,70445.81,521,135.21,393,179.25,95.5,4,Thursday,5,May,Q2,2025,20,False,24656.03,17611.45,14089.16,14089.16,25.0,Medium,63166.387142857144,46652.31161435008,Normal,0.15603563050247074
2025-05-15,BNK005,Digital Banking Corp,128915.04,1427,90.34,996,129.43,95.5,4,Thursday,5,May,Q2,2025,20,False,32228.76,32228.76,25783.01,38674.51,18.0,Large,121331.0257142857,56718.949396106866,Normal,0.13371217849523237
2025-05-15,BNK006,Heritage Bank,39669.28,325,122.06,266,149.13,100.0,4,Thursday,5,May,Q2,2025,20,False,13884.25,13884.25,7933.86,3966.93,10.0,Small,40014.62857142858,20413.8772104341,Normal,0.016917343426169955
2025-05-15,BNK007,Innovation Bank,77857.24,535,145.53,424,183.63,95.4,4,Thursday,5,May,Q2,2025,20,False,27250.04,19464.31,15571.45,15571.45,22.0,Large,70445.16714285714,28865.076947399444,Normal,0.2567834089148563
2025-05-16,BNK001,Premier Bank,141978.61,1608,88.3,1162,122.18,98.7,5,Friday,5,May,Q2,2025,20,False,49692.51,35494.65,28395.72,28395.72,15.0,Large,106093.14571428571,53777.05329971909,Normal,0.6673006809374906
2025-05-16,BNK002,Community First Bank,100477.76,940,106.89,725,138.59,78.1,5,Friday,5,May,Q2,2025,20,False,35167.22,25119.44,20095.55,20095.55,20.0,Medium,80190.64714285715,36255.103283716104,Normal,0.5595657168146795
2025-05-16,BNK003,Metro Financial,89715.71,1096,81.86,665,134.91,98.7,5,Friday,5,May,Q2,2025,20,False,31400.5,22428.93,17943.14,17943.14,12.0,Large,83290.73714285715,31598.61988876715,Normal,0.20333080621115485
2025-05-16,BNK004,Regional Trust Bank,50859.53,513,99.14,387,131.42,94.4,5,Friday,5,May,Q2,2025,20,False,17800.84,12714.88,10171.91,10171.91,25.0,Medium,60185.68857142857,46680.93103239853,Normal,0.19978518776662407
2025-05-16,BNK005,Digital Banking Corp,156543.22,1126,139.03,738,212.12,82.8,5,Friday,5,May,Q2,2025,20,False,39135.81,39135.81,31308.64,46962.97,18.0,Large,122870.91857142858,57631.82901466646,Normal,0.5842657087978642
2025-05-16,BNK006,Heritage Bank,47064.26,413,113.96,264,178.27,92.6,5,Friday,5,May,Q2,2025,20,False,16472.49,16472.49,9412.85,4706.43,10.0,Small,40184.91571428571,20475.76163449999,Normal,0.3359750132138264
2025-05-16,BNK007,Innovation Bank,95418.89,862,110.69,705,135.35,77.7,5,Friday,5,May,Q2,2025,20,False,33396.61,23854.72,19083.78,19083.78,22.0,Large,73031.72714285714,30355.79041935093,Normal,0.7374923382944328
2025-05-17,BNK001,Premier Bank,37975.13,309,122.9,197,192.77,98.0,6,Saturday,5,May,Q2,2025,20,True,13291.3,9493.78,7595.03,7595.03,15.0,Large,103806.97142857141,56626.487842207855,Normal,1.1625626793597843
2025-05-17,BNK002,Community First Bank,24090.67,283,85.13,174,138.45,79.4,6,Saturday,5,May,Q2,2025,20,True,8431.74,6022.67,4818.13,4818.13,20.0,Medium,75866.58,41303.05247445115,Normal,1.2535613446978782
2025-05-17,BNK003,Metro Financial,27393.68,281,97.49,244,112.27,94.0,6,Saturday,5,May,Q2,2025,20,True,9587.79,6848.42,5478.74,5478.74,12.0,Large,77492.78285714285,37959.55190105898,Normal,1.3198022723694274
2025-05-17,BNK004,Regional Trust Bank,22111.13,198,111.67,164,134.82,92.5,6,Saturday,5,May,Q2,2025,20,True,7738.9,5527.78,4422.23,4422.23,25.0,Medium,58980.33999999999,47672.142615387376,Normal,0.773391082869003
2025-05-17,BNK005,Digital Banking Corp,28229.12,247,114.29,150,188.19,92.5,6,Saturday,5,May,Q2,2025,20,True,7057.28,7057.28,5645.82,8468.74,18.0,Large,116694.43999999999,65797.6331422836,Normal,1.344506113292842
2025-05-17,BNK006,Heritage Bank,9090.91,87,104.49,75,121.21,92.2,6,Saturday,5,May,Q2,2025,20,True,3181.82,3181.82,1818.18,909.09,10.0,Small,38287.40571428571,22876.214091031943,Normal,1.276281800743047
2025-05-17,BNK007,Innovation Bank,28667.76,226,126.85,200,143.34,96.5,6,Saturday,5,May,Q2,2025,20,True,10033.72,7166.94,5733.55,5733.55,22.0,Large,72302.21428571429,31496.398390282062,Normal,1.3853791708190142
2025-05-18,BNK001,Premier Bank,22968.54,175,131.25,156,147.23,94.1,7,Sunday,5,May,Q2,2025,20,True,8038.99,5742.14,4593.71,4593.71,15.0,Large,103427.08571428571,57243.92883243976,Normal,1.4055384973627176
2025-05-18,BNK002,Community First Bank,20119.26,159,126.54,104,193.45,96.5,7,Sunday,5,May,Q2,2025,20,True,7041.74,5029.82,4023.85,4023.85,20.0,Medium,74764.2357142857,42871.78966314983,Normal,1.2746138228340733
2025-05-18,BNK003,Metro Financial,28511.23,232,122.89,163,174.92,92.9,7,Sunday,5,May,Q2,2025,20,True,9978.93,7127.81,5702.25,5702.25,12.0,Large,77375.90000000001,38133.43215447568,Normal,1.2814128505940112
2025-05-18,BNK004,Regional Trust Bank,17839.61,196,91.02,130,137.23,94.0,7,Sunday,5,May,Q2,2025,20,True,6243.86,4459.9,3567.92,3567.92,25.0,Medium,59871.44857142858,46687.041239336926,Normal,0.9002891906547714
2025-05-18,BNK005,Digital Banking Corp,34191.38,293,116.69,185,184.82,98.9,7,Sunday,5,May,Q2,2025,20,True,8547.85,8547.85,6838.28,10257.41,18.0,Large,115590.64857142858,67308.57998822526,Normal,1.2093446123164133
2025-05-18,BNK006,Heritage Bank,13378.36,102,131.16,63,212.35,97.7,7,Sunday,5,May,Q2,2025,20,True,4682.43,4682.43,2675.67,1337.84,10.0,Small,38234.780000000006,22942.405879607162,Normal,1.0834269139181325
2025-05-18,BNK007,Innovation Bank,19630.32,175,112.17,130,151.0,93.3,7,Sunday,5,May,Q2,2025,20,True,6870.61,4907.58,3926.06,3926.06,22.0,Large,70320.81,34625.09971962729,Normal,1.4639810545084444
2025-05-19,BNK001,Premier Bank,101292.16,692,146.38,591,171.39,82.9,1,Monday,5,May,Q2,2025,21,False,35452.26,25323.04,20258.43,20258.43,15.0,Large,104886.2,57006.38576596484,Normal,0.06304627019778165
2025-05-19,BNK002,Community First Bank,101547.94,859,118.22,531,191.24,96.1,1,Monday,5,May,Q2,2025,21,False,35541.78,25386.98,20309.59,20309.59,20.0,Medium,81302.43714285713,42983.89481480658,Normal,0.47100205656954425
2025-05-19,BNK003,Metro Financial,78828.77,577,136.62,425,185.48,92.4,1,Monday,5,May,Q2,2025,21,False,27590.07,19707.19,15765.75,15765.75,12.0,Large,75455.28428571428,37592.80825173607,Normal,0.08973752882986419
2025-05-19,BNK004,Regional Trust Bank,50572.73,515,98.2,334,151.42,94.6,1,Monday,5,May,Q2,2025,21,False,17700.45,12643.18,10114.55,10114.55,25.0,Medium,58877.33142857143,46819.07032679327,Normal,0.1773764701136949
2025-05-19,BNK005,Digital Banking Corp,121929.05,916,133.11,692,176.2,93.6,1,Monday,5,May,Q2,2025,21,False,30482.26,30482.26,24385.81,36578.71,18.0,Large,114925.69285714286,67204.78870708912,Normal,0.10420919814778606
